id,repo,issue_key,category,severity,title,status,detected_at,detected_by,evidence_summary,root_cause,fix_summary,fixed_at,fix_commits_json,validation_summary,source_refs_json,created_at,updated_at
604,refactorio,workflow_yaml,workflow_yaml,high,"GitHub workflow structure or main workflow execution issue",fixed,2026-05-29T00:01:16+00:00,"derived from tracker events/validations","Updated CI workflows to match go-template canonical: setup-go@v6 + go-version-file, golangci-lint-action@v9 + version-file, checkout@v6, added .golangci-lint-version.","Workflow steps were malformed, incomplete, or behaved differently on main than the rollout expected.","Verified post-merge main Go/lint/security rollout workflows succeeded; unrelated secret scanning failures ignored.",2026-05-29T15:55:36+00:00,[],"","[""events:369"", ""events:558"", ""events:716"", ""events:730""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
605,remarquee,codex_feedback,codex_feedback,medium,"Codex review feedback issue",fixed,2026-05-28T23:38:48+00:00,"derived from tracker events/validations","Codex comment about go generate ordering in fresh checkout, but all CI checks pass including lint which runs go generate ./... Comment appears factually incorrect. Waiting for Codex satisfaction or manual review.","Current-head Codex review feedback required a follow-up commit or retrigger before readiness.","Triggered Codex review with ggg pr codex-trigger --wait-for-auto 30s.",2026-05-29T13:47:14+00:00,"[""686723e0"", ""d5bb0944""]","","[""events:318"", ""events:588"", ""events:602"", ""events:606"", ""events:613"", ""events:616""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
606,remarquee,general_rollout,general_rollout,medium,"General rollout issue or notable event",fixed,2026-05-29T14:19:27+00:00,"derived from tracker events/validations","merged with merge commit f47e370f310705dd2400b11c6e1191b80f7d88cb","Derived from rollout tracker events.","merged with merge commit f47e370f310705dd2400b11c6e1191b80f7d88cb",2026-05-29T14:19:27+00:00,"[""f47e370f310705dd2400b11c6e1191b80f7d88cb""]","","[""events:630""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
607,remarquee,glazed_lint,glazed_lint,high,"Glazed CLI policy or analyzer issue",fixed,2026-05-29T01:26:40+00:00,"derived from tracker events/validations","Added glazed-lint + publish-docs.","The Glazed analyzer target, version, package coverage, or allow-path policy did not match the repository's CLI code.","Added glazed-lint + publish-docs.",2026-05-29T01:26:40+00:00,[],"","[""events:500""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
608,remarquee,govulncheck,govulncheck,high,"Go vulnerability scan issue",observed,2026-05-29T00:02:30+00:00,"derived from tracker events/validations","Upgraded go directive from 1.26.2 to 1.26.3 to fix govulncheck stdlib findings.","A vulnerable module version or Go toolchain mismatch caused govulncheck to fail.","Upgraded go directive from 1.26.2 to 1.26.3 to fix govulncheck stdlib findings.",,[],"","[""events:391""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
609,remarquee,local_validation,local_validation,medium,"Local validation issue",fixed,2026-05-28T23:30:52+00:00,"derived from tracker events/validations","pass: GOWORK=off go test ./...","A local validation command failed or warned and required follow-up before progressing.","pass: GOWORK=off go test ./... — ",2026-05-28T23:30:52+00:00,[],"pass: GOWORK=off go test ./...","[""events:300"", ""validations:101""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
610,remarquee,logcopter_generation,logcopter_generation,high,"Logcopter generation/check issue",fixed,2026-05-28T23:28:35+00:00,"derived from tracker events/validations","Starting B5 logcopter baseline work locally.","Generated logcopter files or logcopter generate/check package lists were missing, stale, ignored, or inconsistent.","pass: make logcopter-check — ",2026-05-28T23:30:52+00:00,[],"pass: make logcopter-check","[""events:291"", ""events:299"", ""validations:100""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
611,remarquee,workflow_yaml,workflow_yaml,high,"GitHub workflow structure or main workflow execution issue",fixed,2026-05-29T00:01:33+00:00,"derived from tracker events/validations","Updated CI workflows to match go-template canonical: setup-go@v6 + go-version-file, golangci-lint-action@v9 + version-file, checkout@v6, added .golangci-lint-version.","Workflow steps were malformed, incomplete, or behaved differently on main than the rollout expected.","Verified main push golang-pipeline/golangci workflows succeeded after merge; unrelated secret scanning alerts remain separate.",2026-05-29T14:32:49+00:00,[],"","[""events:379"", ""events:559"", ""events:574"", ""events:637"", ""events:640""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
612,salad,codex_feedback,codex_feedback,medium,"Codex review feedback issue",observed,2026-05-28T20:02:33+00:00,"derived from tracker events/validations","PR ready: checks successful and Codex satisfied.","Current-head Codex review feedback required a follow-up commit or retrigger before readiness.","",,[],"","[""events:37""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
613,salad,general_rollout,general_rollout,medium,"General rollout issue or notable event",fixed,2026-05-28T20:02:37+00:00,"derived from tracker events/validations","merged with merge commit 8aed24862a607c2cc32003a2c397951caf8b135d","Derived from rollout tracker events.","merged with merge commit 8aed24862a607c2cc32003a2c397951caf8b135d",2026-05-28T20:02:37+00:00,"[""8aed24862a607c2cc32003a2c397951caf8b135d""]","","[""events:38""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
614,salad,glazed_lint,glazed_lint,high,"Glazed CLI policy or analyzer issue",observed,2026-05-28T19:56:44+00:00,"derived from tracker events/validations","skip: make glazed-lint — not a Glazed lint candidate / target absent","The Glazed analyzer target, version, package coverage, or allow-path policy did not match the repository's CLI code.","",,[],"skip: make glazed-lint","[""events:31"", ""validations:16""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
615,salad,local_validation,local_validation,medium,"Local validation issue",fixed,2026-05-28T19:56:44+00:00,"derived from tracker events/validations","pass: GOWORK=off go test ./...","A local validation command failed or warned and required follow-up before progressing.","pass: GOWORK=off go test ./... — ",2026-05-28T19:56:44+00:00,[],"pass: GOWORK=off go test ./...","[""events:32"", ""validations:17""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
616,salad,logcopter_generation,logcopter_generation,high,"Logcopter generation/check issue",fixed,2026-05-28T19:56:44+00:00,"derived from tracker events/validations","Opened B2 logcopter baseline PR.","Generated logcopter files or logcopter generate/check package lists were missing, stale, ignored, or inconsistent.","pass: make logcopter-check — ",2026-05-28T19:56:44+00:00,[],"pass: make logcopter-check","[""events:29"", ""events:30"", ""validations:15""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
617,salad,release_or_main_verification,release_or_main_verification,medium,"Release or post-merge main verification issue",fixed,2026-05-28T19:56:44+00:00,"derived from tracker events/validations","pass: ggg release preflight --repo . --output json","Post-merge or release verification required additional workflow observation or repair.","released v0.0.1",2026-05-28T23:18:33+00:00,[],"pass: ggg release preflight --repo . --output json","[""events:33"", ""validations:18"", ""events:39"", ""events:261""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
618,salad,workflow_yaml,workflow_yaml,high,"GitHub workflow structure or main workflow execution issue",observed,2026-05-28T23:20:42+00:00,"derived from tracker events/validations","Release v0.0.1 FAILED: duplicate release workflows (release.yml + release.yaml) both ran on tag push; second one conflicted on existing release tag. Pre-existing issue — one workflow should be removed.","Workflow steps were malformed, incomplete, or behaved differently on main than the rollout expected.","Release v0.0.1 FAILED: duplicate release workflows (release.yml + release.yaml) both ran on tag push; second one conflicted on existing release tag. Pre-existing issue — one workflow should be removed.",,[],"","[""events:274""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
619,sanitize,codex_feedback,codex_feedback,medium,"Codex review feedback issue",fixed,2026-05-28T21:31:41+00:00,"derived from tracker events/validations","Waiting for docker check/Codex after opening PR.","Current-head Codex review feedback required a follow-up commit or retrigger before readiness.","Triggered Codex review with ggg pr codex-trigger --wait-for-auto 30s.",2026-05-29T13:47:14+00:00,"[""fb654ed4"", ""6d18c819""]","","[""events:146"", ""events:150"", ""events:589"", ""events:603"", ""events:607"", ""events:612"", ""events:615""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
620,sanitize,general_rollout,general_rollout,medium,"General rollout issue or notable event",fixed,2026-05-28T21:32:52+00:00,"derived from tracker events/validations","merged with merge commit f1f965c450178d25978bc6ba317ed769f3fcc5b3","Derived from rollout tracker events.","merged with merge commit c142cca399ff596da307d287fceda8de4155a3dd",2026-05-29T14:19:27+00:00,"[""f1f965c450178d25978bc6ba317ed769f3fcc5b3"", ""c142cca399ff596da307d287fceda8de4155a3dd""]","","[""events:153"", ""events:631""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
621,sanitize,glazed_lint,glazed_lint,high,"Glazed CLI policy or analyzer issue",observed,2026-05-29T01:27:25+00:00,"derived from tracker events/validations","Opened glazed-lint + publish-docs PR.","The Glazed analyzer target, version, package coverage, or allow-path policy did not match the repository's CLI code.","",,[],"","[""events:503""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
622,sanitize,local_validation,local_validation,medium,"Local validation issue",fixed,2026-05-28T21:28:27+00:00,"derived from tracker events/validations","pass: GOWORK=off go test ./...","A local validation command failed or warned and required follow-up before progressing.","pass: GOWORK=off go test ./... — ",2026-05-28T21:28:27+00:00,[],"pass: GOWORK=off go test ./...","[""events:141"", ""validations:53""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
623,sanitize,logcopter_generation,logcopter_generation,high,"Logcopter generation/check issue",fixed,2026-05-28T21:28:27+00:00,"derived from tracker events/validations","Opened B1 logcopter baseline PR.","Generated logcopter files or logcopter generate/check package lists were missing, stale, ignored, or inconsistent.","pass: make logcopter-check — ",2026-05-28T21:28:27+00:00,[],"pass: make logcopter-check","[""events:139"", ""events:140"", ""validations:52""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
624,sanitize,release_or_main_verification,release_or_main_verification,medium,"Release or post-merge main verification issue",fixed,2026-05-28T21:28:27+00:00,"derived from tracker events/validations","pass: ggg release preflight --repo . --output json","Post-merge or release verification required additional workflow observation or repair.","released v0.0.2",2026-05-28T23:03:04+00:00,[],"pass: ggg release preflight --repo . --output json","[""events:142"", ""validations:54"", ""events:154"", ""events:237""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
625,sanitize,workflow_yaml,workflow_yaml,high,"GitHub workflow structure or main workflow execution issue",fixed,2026-05-28T23:05:22+00:00,"derived from tracker events/validations","Release v0.0.2 tagged and pushed. GitHub release workflow is in_progress. Existing latest release was v0.0.1 from March.","Workflow steps were malformed, incomplete, or behaved differently on main than the rollout expected.","Verified main push golang-pipeline/golangci workflows succeeded after merge; unrelated security/publish-image alerts, where present, remain separate.",2026-05-29T14:21:33+00:00,[],"","[""events:244"", ""events:267"", ""events:560"", ""events:634""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
626,scraper,general_rollout,general_rollout,medium,"General rollout issue or notable event",fixed,2026-05-28T22:27:42+00:00,"derived from tracker events/validations","merged with merge commit 407d3631f748c12eb6ff3b95a1be35a934b6df30","Derived from rollout tracker events.","merged with merge commit 407d3631f748c12eb6ff3b95a1be35a934b6df30",2026-05-28T22:27:42+00:00,"[""407d3631f748c12eb6ff3b95a1be35a934b6df30""]","","[""events:230""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
627,scraper,local_validation,local_validation,medium,"Local validation issue",fixed,2026-05-28T22:21:27+00:00,"derived from tracker events/validations","pass: GOWORK=off go test ./...","A local validation command failed or warned and required follow-up before progressing.","pass: GOWORK=off go test ./... — ",2026-05-28T22:21:27+00:00,[],"pass: GOWORK=off go test ./...","[""events:221"", ""validations:81""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
628,scraper,logcopter_generation,logcopter_generation,high,"Logcopter generation/check issue",fixed,2026-05-28T22:21:27+00:00,"derived from tracker events/validations","Opened batched B5 logcopter prerequisite PR before xgoja/API work.","Generated logcopter files or logcopter generate/check package lists were missing, stale, ignored, or inconsistent.","pass: make logcopter-check — ",2026-05-28T22:21:27+00:00,[],"pass: make logcopter-check","[""events:219"", ""events:220"", ""validations:80""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
629,scraper,release_or_main_verification,release_or_main_verification,medium,"Release or post-merge main verification issue",fixed,2026-05-28T22:21:27+00:00,"derived from tracker events/validations","pass: ggg release preflight --repo . --output json","Post-merge or release verification required additional workflow observation or repair.","pass: ggg release preflight --repo . --output json — ",2026-05-28T22:21:27+00:00,[],"pass: ggg release preflight --repo . --output json","[""events:222"", ""validations:82"", ""events:231""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
630,scraper,workflow_yaml,workflow_yaml,high,"GitHub workflow structure or main workflow execution issue",observed,2026-05-28T23:07:09+00:00,"derived from tracker events/validations","warn: ggg release preflight --repo . --output json — Pre-existing release warnings: frontend/pnpm not set up in release workflow. Not introduced by logcopter baseline. Holding release tag until frontend setup is addressed or warning explicitly accepted.","Workflow steps were malformed, incomplete, or behaved differently on main than the rollout expected.","warn: ggg release preflight --repo . --output json — Pre-existing release warnings: frontend/pnpm not set up in release workflow. Not introduced by logcopter baseline. Holding release tag until frontend setup is addressed or warning explicitly accepted.",,[],"warn: ggg release preflight --repo . --output json","[""events:250"", ""validations:89""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
631,sessionstream,glazed_lint,glazed_lint,high,"Glazed CLI policy or analyzer issue",fixed,2026-05-29T01:26:30+00:00,"derived from tracker events/validations","Added glazed-lint + publish-docs.","The Glazed analyzer target, version, package coverage, or allow-path policy did not match the repository's CLI code.","PR merged (logcopter + glazed-lint + publish-docs).",2026-05-29T12:04:12+00:00,[],"","[""events:494"", ""events:514""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
632,sessionstream,golangci_lint,golangci_lint,high,"golangci-lint/static analysis issue",observed,2026-05-29T12:09:22+00:00,"derived from tracker events/validations","Main lint pass. secret scanning pre-existing","CI-pinned lint/static analysis exposed findings that needed code cleanup or scoped exception handling.","",,[],"","[""events:521""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
633,sessionstream,local_validation,local_validation,medium,"Local validation issue",fixed,2026-05-29T01:10:01+00:00,"derived from tracker events/validations","pass: GOWORK=off go test ./...","A local validation command failed or warned and required follow-up before progressing.","pass: GOWORK=off go test ./... — ",2026-05-29T01:10:01+00:00,[],"pass: GOWORK=off go test ./...","[""events:462"", ""validations:151""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
634,sessionstream,logcopter_generation,logcopter_generation,high,"Logcopter generation/check issue",fixed,2026-05-29T01:10:01+00:00,"derived from tracker events/validations","pass: make logcopter-check","Generated logcopter files or logcopter generate/check package lists were missing, stale, ignored, or inconsistent.","pass: make logcopter-check — ",2026-05-29T01:10:01+00:00,[],"pass: make logcopter-check","[""events:461"", ""validations:150""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
635,smailnail,codex_feedback,codex_feedback,medium,"Codex review feedback issue",fixed,2026-05-29T15:22:57+00:00,"derived from tracker events/validations","Merged PR #4 with merge commit 858202456989816978817009bea599db7700e26b after ggg ready/codex evidence.","Current-head Codex review feedback required a follow-up commit or retrigger before readiness.","Merged PR #4 with merge commit 858202456989816978817009bea599db7700e26b after ggg ready/codex evidence.",2026-05-29T15:22:57+00:00,"[""858202456989816978817009bea599db7700e26b""]","","[""events:689""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
636,smailnail,general_rollout,general_rollout,medium,"General rollout issue or notable event",fixed,2026-05-29T15:22:57+00:00,"derived from tracker events/validations","merged with merge commit 858202456989816978817009bea599db7700e26b","Derived from rollout tracker events.","merged with merge commit 858202456989816978817009bea599db7700e26b",2026-05-29T15:22:57+00:00,"[""858202456989816978817009bea599db7700e26b""]","","[""events:688""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
637,smailnail,glazed_lint,glazed_lint,high,"Glazed CLI policy or analyzer issue",fixed,2026-05-29T01:26:41+00:00,"derived from tracker events/validations","Added glazed-lint + publish-docs.","The Glazed analyzer target, version, package coverage, or allow-path policy did not match the repository's CLI code.","Direct main repair for glazed-lint gate: added sqlite tags and scoped legacy allow paths; local make glazed-lint passed, new main SHA c756253 pending CI.",2026-05-29T16:00:44+00:00,"[""c756253""]","","[""events:501"", ""events:724""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
638,smailnail,golangci_lint,golangci_lint,high,"golangci-lint/static analysis issue",observed,2026-05-29T16:06:06+00:00,"derived from tracker events/validations","Verified final smailnail main repair: golang-pipeline, golangci-lint, dependency scanning, and CodeQL succeeded on c756253; publish-image startup failure and secret scanning are unrelated.","CI-pinned lint/static analysis exposed findings that needed code cleanup or scoped exception handling.","Verified final smailnail main repair: golang-pipeline, golangci-lint, dependency scanning, and CodeQL succeeded on c756253; publish-image startup failure and secret scanning are unrelated.",,"[""c756253""]","","[""events:725""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
639,smailnail,govulncheck,govulncheck,high,"Go vulnerability scan issue",fixed,2026-05-28T22:28:25+00:00,"derived from tracker events/validations","Fixed batched PR CI: govulncheck uses patched Go 1.25.10 and publish-image no longer starts on pull_request.","A vulnerable module version or Go toolchain mismatch caused govulncheck to fail.","Upgraded go-jose v3 to v3.0.5; local govulncheck -tags sqlite_fts5 and go test -tags sqlite_fts5 passed.",2026-05-29T14:58:55+00:00,"[""43b160f"", ""23a416b""]","","[""events:233"", ""events:236"", ""events:252"", ""events:650""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
640,smailnail,local_validation,local_validation,medium,"Local validation issue",fixed,2026-05-28T22:23:52+00:00,"derived from tracker events/validations","pass: make test","A local validation command failed or warned and required follow-up before progressing.","pass: make test — after PR CI fix",2026-05-28T22:28:25+00:00,[],"pass: make test; pass: make test","[""events:225"", ""validations:84"", ""events:235"", ""validations:88""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
641,smailnail,logcopter_generation,logcopter_generation,high,"Logcopter generation/check issue",fixed,2026-05-28T22:24:10+00:00,"derived from tracker events/validations","warn: ggg release preflight --repo . --output json — pre-existing release findings: CGO disabled with tree-sitter and frontend pnpm setup warnings; not introduced by logcopter baseline","Generated logcopter files or logcopter generate/check package lists were missing, stale, ignored, or inconsistent.","pass: make logcopter-check — after PR CI fix",2026-05-28T22:28:25+00:00,[],"pass: make logcopter-check; warn: ggg release preflight --repo . --output json; pass: make logcopter-check","[""events:223"", ""events:224"", ""validations:83"", ""events:227"", ""validations:86"", ""events:234"", ""validations:87"", ""events:249""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
642,smailnail,release_or_main_verification,release_or_main_verification,medium,"Release or post-merge main verification issue",fixed,2026-05-28T22:24:10+00:00,"derived from tracker events/validations","Correction: earlier preflight pass entry should be interpreted with the subsequent warning; ggg release preflight returned ok=false due pre-existing release config findings.","Post-merge or release verification required additional workflow observation or repair.","pass: ggg release preflight --repo . --output json — ",2026-05-28T22:23:52+00:00,[],"pass: ggg release preflight --repo . --output json","[""events:226"", ""validations:85"", ""events:228""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
643,smailnail,workflow_yaml,workflow_yaml,high,"GitHub workflow structure or main workflow execution issue",fixed,2026-05-28T22:27:43+00:00,"derived from tracker events/validations","Batched PR blocked on Go Vulnerability Check; investigating workflow/toolchain.","Workflow steps were malformed, incomplete, or behaved differently on main than the rollout expected.","P1 pass: repaired malformed push.yml where present and bumped glazed-lint analyzer pin to v1.3.6 where needed.",2026-05-29T13:13:22+00:00,"[""1016b63""]","","[""events:232"", ""events:381"", ""events:561"", ""events:575"", ""events:721"", ""events:731""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
644,sqleton,general_rollout,general_rollout,medium,"General rollout issue or notable event",fixed,2026-05-29T14:12:59+00:00,"derived from tracker events/validations","merged with merge commit 36db650b2c4bfa6f62176fcf3bb42daafa68be95","Derived from rollout tracker events.","merged with merge commit 36db650b2c4bfa6f62176fcf3bb42daafa68be95",2026-05-29T14:12:59+00:00,"[""36db650b2c4bfa6f62176fcf3bb42daafa68be95""]","","[""events:626""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
645,sqleton,glazed_lint,glazed_lint,high,"Glazed CLI policy or analyzer issue",observed,2026-05-29T01:28:28+00:00,"derived from tracker events/validations","Opened glazed-lint + publish-docs PR.","The Glazed analyzer target, version, package coverage, or allow-path policy did not match the repository's CLI code.","",,[],"","[""events:509""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
646,sqleton,gosec,gosec,high,"GoSec security scan issue",observed,2026-05-29T00:31:27+00:00,"derived from tracker events/validations","Main lint+test pass. Dependency scanning failures are pre-existing (gosec Go version, Nancy).","Gosec reported a security finding or required a scoped rollout suppression for legacy/pre-existing behavior.","",,[],"","[""events:403""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
647,sqleton,govulncheck,govulncheck,high,"Go vulnerability scan issue",fixed,2026-05-28T23:39:25+00:00,"derived from tracker events/validations","Bumped toolchain from go1.26.2 to go1.26.3 to resolve govulncheck stdlib findings (html/template, net, net/http fixed in 1.26.3).","A vulnerable module version or Go toolchain mismatch caused govulncheck to fail.","Upgraded go directive from 1.25.7 to 1.26.3 to fix govulncheck. Removed toolchain directive since setup-go ignores it with GOTOOLCHAIN=local.",2026-05-28T23:47:58+00:00,[],"","[""events:319"", ""events:339""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
648,sqleton,local_validation,local_validation,medium,"Local validation issue",fixed,2026-05-28T23:34:21+00:00,"derived from tracker events/validations","pass: GOWORK=off go test ./...","A local validation command failed or warned and required follow-up before progressing.","pass: GOWORK=off go test ./... — ",2026-05-28T23:34:21+00:00,[],"pass: GOWORK=off go test ./...","[""events:309"", ""validations:107""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
649,sqleton,logcopter_generation,logcopter_generation,high,"Logcopter generation/check issue",fixed,2026-05-28T23:28:36+00:00,"derived from tracker events/validations","Starting B5 logcopter baseline work locally.","Generated logcopter files or logcopter generate/check package lists were missing, stale, ignored, or inconsistent.","pass: make logcopter-check — ",2026-05-28T23:34:21+00:00,[],"pass: make logcopter-check","[""events:294"", ""events:308"", ""validations:106""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
650,sqleton,release_or_main_verification,release_or_main_verification,medium,"Release or post-merge main verification issue",fixed,2026-05-29T00:31:47+00:00,"derived from tracker events/validations","Tagged v0.4.5.","Post-merge or release verification required additional workflow observation or repair.","released v0.4.5",2026-05-29T00:44:18+00:00,[],"","[""events:407"", ""events:414""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
651,sqleton,workflow_yaml,workflow_yaml,high,"GitHub workflow structure or main workflow execution issue",fixed,2026-05-29T00:01:34+00:00,"derived from tracker events/validations","Updated CI workflows to match go-template canonical: setup-go@v6 + go-version-file, golangci-lint-action@v9 + version-file, checkout@v6, added .golangci-lint-version.","Workflow steps were malformed, incomplete, or behaved differently on main than the rollout expected.","Verified main push golang-pipeline/golangci workflows succeeded after merge; unrelated security/publish-image alerts, where present, remain separate.",2026-05-29T14:21:33+00:00,[],"","[""events:380"", ""events:562"", ""events:633""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
652,tactician,glazed_lint,glazed_lint,high,"Glazed CLI policy or analyzer issue",fixed,2026-05-29T01:26:31+00:00,"derived from tracker events/validations","Added glazed-lint + publish-docs.","The Glazed analyzer target, version, package coverage, or allow-path policy did not match the repository's CLI code.","PR merged (logcopter + glazed-lint + publish-docs).",2026-05-29T12:04:13+00:00,[],"","[""events:495"", ""events:515""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
653,tactician,local_validation,local_validation,medium,"Local validation issue",fixed,2026-05-29T01:10:38+00:00,"derived from tracker events/validations","pass: GOWORK=off go test ./...","A local validation command failed or warned and required follow-up before progressing.","pass: GOWORK=off go test ./... — ",2026-05-29T01:10:38+00:00,[],"pass: GOWORK=off go test ./...","[""events:465"", ""validations:153""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
654,tactician,logcopter_generation,logcopter_generation,high,"Logcopter generation/check issue",fixed,2026-05-29T01:10:38+00:00,"derived from tracker events/validations","pass: make logcopter-check","Generated logcopter files or logcopter generate/check package lists were missing, stale, ignored, or inconsistent.","pass: make logcopter-check — ",2026-05-29T01:10:38+00:00,[],"pass: make logcopter-check","[""events:464"", ""validations:152""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
655,tactician,workflow_yaml,workflow_yaml,high,"GitHub workflow structure or main workflow execution issue",fixed,2026-05-29T12:09:22+00:00,"derived from tracker events/validations","Main lint pass. push.yml FAILED on main - glazed-lint step may be broken","Workflow steps were malformed, incomplete, or behaved differently on main than the rollout expected.","pass: main push.yml https://github.com/go-go-golems/tactician/actions/runs/26638008974 — Latest main push workflow succeeded at 7d8fa5c1fa6503d5ccb30ddf81c6b16f6d394fba.",2026-05-29T12:59:54+00:00,"[""26638008974"", ""7d8fa5c1fa6503d5ccb30ddf81c6b16f6d394fba""]","pass: main push.yml https://github.com/go-go-golems/tactician/actions/runs/26638008974","[""events:522"", ""events:526"", ""events:531"", ""events:537"", ""events:538"", ""validations:164""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
656,uhoh,general_rollout,general_rollout,medium,"General rollout issue or notable event",fixed,2026-05-29T13:41:46+00:00,"derived from tracker events/validations","merged with merge commit 578da17368881c03d5f620f84787a7055f664973","Derived from rollout tracker events.","merged with merge commit 578da17368881c03d5f620f84787a7055f664973",2026-05-29T13:41:46+00:00,"[""578da17368881c03d5f620f84787a7055f664973""]","","[""events:582""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
657,uhoh,glazed_lint,glazed_lint,high,"Glazed CLI policy or analyzer issue",fixed,2026-05-29T01:26:32+00:00,"derived from tracker events/validations","Added glazed-lint + publish-docs.","The Glazed analyzer target, version, package coverage, or allow-path policy did not match the repository's CLI code.","Added glazed-lint + publish-docs.",2026-05-29T01:26:32+00:00,[],"","[""events:496""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
658,uhoh,local_validation,local_validation,medium,"Local validation issue",fixed,2026-05-29T01:10:54+00:00,"derived from tracker events/validations","pass: GOWORK=off go test ./...","A local validation command failed or warned and required follow-up before progressing.","pass: GOWORK=off go test ./... — ",2026-05-29T01:10:54+00:00,[],"pass: GOWORK=off go test ./...","[""events:468"", ""validations:155""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
659,uhoh,logcopter_generation,logcopter_generation,high,"Logcopter generation/check issue",fixed,2026-05-29T01:10:54+00:00,"derived from tracker events/validations","pass: make logcopter-check","Generated logcopter files or logcopter generate/check package lists were missing, stale, ignored, or inconsistent.","pass: make logcopter-check — ",2026-05-29T01:10:54+00:00,[],"pass: make logcopter-check","[""events:467"", ""validations:154""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
660,uhoh,workflow_yaml,workflow_yaml,high,"GitHub workflow structure or main workflow execution issue",fixed,2026-05-29T13:13:23+00:00,"derived from tracker events/validations","P1 pass: repaired malformed push.yml where present and bumped glazed-lint analyzer pin to v1.3.6 where needed.","Workflow steps were malformed, incomplete, or behaved differently on main than the rollout expected.","Verified main push golang-pipeline/golangci workflows succeeded after merge; unrelated security/dependency scanning alerts, where present, remain separate.",2026-05-29T14:11:27+00:00,[],"","[""events:563"", ""events:570"", ""events:619""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
